"iso3","location","year","inc","discretionary","processed","outside"
"MMR","Myanmar",2023,0.162080373660424,2.62084267494528,1.00624898647513,0.934988712240017
"MNE","Montenegro",2023,0.0313194151792751,2.42058901632857,1.13411572430868,0.956614674542023
"MNG","Mongolia",2023,0.025884218010173,2.44946677487831,0.93730034512894,0.909117098002921
"MNP","Northern Mariana Islands",2023,0.256366204709941,1.62991892242559,1.59160685424089,0.814840428043466
"MRT","Mauritania",2023,0,1.71319099258665,0.562537913448352,0.614271093964998
"MUS","Mauritius",2023,0,2.47901493814454,1.25508521883802,1.01589984301744
"MWI","Malawi",2023,0,1.58870474763081,0.490604317613056,0.560690934756137
"MYS","Malaysia",2023,0.244219974503189,2.54091496091524,1.51619900837397,1.03710600521398
"NAM","Namibia",2023,0,1.93203771357871,0.743732568345859,0.724229718075431
"NER","Niger",2023,0,1.59539854457816,0.491799305770419,0.562802149651425
"NIC","Nicaragua",2023,0,2.11945345316538,0.699563894350769,0.760982652483848
"NLD","Netherlands",2023,-0.0168013500047163,0.778301622344328,1.98335936484246,0.781537662808497
"NOR","Norway",2023,-0.0248403489470338,0.436,2.93234404950937,0.966815601543592
"NPL","Nepal",2023,0.1683428489327,2.75374706014213,1.04512852045718,0.979467268333386
"OMN","Oman",2023,0.227928289571522,2.01735980376804,1.61773493330032,0.932833552503162
"PAK","Pakistan",2023,0.17696043882779,2.85832895263257,1.09862939105586,1.02000209513936
"PAN","Panama",2023,0,1.91363779694226,1.18880208370516,0.847560119352589
"PER","Peru",2023,0,2.05252417538407,0.858410667283382,0.78906515733255
"PNG","Papua New Guinea",2023,0.1269703607365,1.9369186836532,0.78827432290577,0.701777354177531
"POL","Poland",2023,0.037244058183626,2.17636180827558,1.34865455760708,0.952227692300968
"PRI","Puerto Rico",2023,0,1.05283413848085,1.21833570453897,0.628830156980185
"PRK","Korea, Dem. People's Rep.",2023,NA,NA,NA,NA
"PRY","Paraguay",2023,0,2.0444637147184,0.811973607499384,0.773562677782221
"PSE","West Bank and Gaza",2023,0.124908875526752,2.11948951148298,0.88654836044597,0.778871003597799
"QAT","Qatar",2023,0.495059360139315,0.673998189356897,3.51371399513514,1.04734717564728
"RUS","Russian Federation",2023,0.0292220618126681,2.0211532873041,1.0581679002869,0.829900874221666
"RWA","Rwanda",2023,0,1.6383954099826,0.511715781898423,0.579888808118977
"SAU","Saudi Arabia",2023,0.251696615808645,1.89340956284515,1.78643207805648,0.941854974907017
"SDN","Sudan",2023,0.112870769031686,2.21011144187367,0.801107165566355,0.781652161591661
"SEN","Senegal",2023,0,1.66683109551503,0.538157839373196,0.595011065111769
"SGP","Singapore",2023,-0.035888503166848,0.765061155358465,4.23655235002935,1.43249799144534
"SLB","Solomon Islands",2023,0.123018727579231,1.89459940935873,0.763741267054395,0.684678051166104
"SLE","Sierra Leone",2023,0,1.64443251781109,0.505791332683211,0.579776149505701
"SLV","El Salvador",2023,0,2.114131401975,0.782425350618022,0.783443247406979
"SOM","Somalia",2023,0,1.50436105450912,0.464679863062736,0.53095908242814
"SRB","Serbia",2023,0.0298098204094704,2.45893152827455,1.07945138412322,0.951426908011704
"SSD","South Sudan",2023,NA,NA,NA,NA
"STP","Sao Tome and Principe",2023,0,1.68687940961182,0.557303007344846,0.605817583043336
"SUR","Suriname",2023,0,1.53092262507082,0.632710758606131,0.586366616323053
"SVK","Slovak Republic",2023,0.0427117260337761,2.16214199209882,1.54664574130758,1.00392399262737
"SVN","Slovenia",2023,0.0497436531161807,1.95729958884147,1.80128073467184,1.02116332960287
"SWE","Sweden",2023,-0.021653037625296,1.02835647432464,2.55608953681471,1.01390095123536
"SWZ","Eswatini",2023,0,1.94174961219442,0.703146415701546,0.71510397210403
"SYC","Seychelles",2023,0,1.84962075848204,1.16622190668149,0.824157334836468
"SYR","Syrian Arab Republic",2023,0.116073223106807,2.22977050105214,0.823836778636116,0.792465943418548
"TCD","Chad",2023,0,1.67054729326041,0.518983245682408,0.590469461057179
"TGO","Togo",2023,0,1.63154634807793,0.510673161295304,0.577780490626763
"TJK","Tajikistan",2023,0.020827591043086,2.33817697457436,0.754193472841887,0.828457143626835
"TKM","Turkmenistan",2023,0.0293433029067528,2.42820151540109,1.0625581939896,0.938583593516066
"TLS","Timor-Leste",2023,0.158658556291622,2.54406543448981,0.985005203643818,0.909587918157996
"TON","Tonga",2023,0.143293569431339,1.96104642811784,0.889614243552897,0.7326328977606
"TTO","Trinidad and Tobago",2023,0,1.37367141625629,0.82584685886041,0.600481724883301
"TUN","Tunisia",2023,0.132948245398384,2.27523602489218,0.943608278315359,0.834103942190843
"TZA","Tanzania",2023,0,1.87877837747491,0.594137358704479,0.667084263820614
"UGA","Uganda",2023,0,1.6380542628573,0.512050562869071,0.579895174273624
"UKR","Ukraine",2023,0.0217522443209424,2.13094644266075,0.787676340128773,0.783129461531415
"URY","Uruguay",2023,-0.0109546957767747,1.97016955553017,1.29317575383927,0.895699994853788
"UZB","Uzbekistan",2023,0.0228260421789707,2.44843557113661,0.826559921720192,0.877830549322173
"VCT","St. Vincent and the Grenadines",2023,0,1.46341054656289,0.660143632605119,0.576445820831988
"VEN","Venezuela, RB",2023,NA,NA,NA,NA
"VIR","Virgin Islands (U.S.)",2023,0,0.956090434013056,1.37538504842961,0.648524517557331
"VUT","Vanuatu",2023,0.129186987972883,1.92515421306392,0.802035883664982,0.701996891243982
"WSM","Samoa",2023,0.0890773369980624,1.25194215492697,0.553021800529638,0.464113381541455
"YEM","Yemen, Rep.",2023,0.110491281402062,2.16951585354245,0.784218607024391,0.766756820835218
"ZMB","Zambia",2023,0,1.67682081874875,0.536118406603282,0.597060774647963
"ZWE","Zimbabwe",2023,0,1.88209015330433,0.606415128003085,0.671494718692588
"CHN","China",2024,0.311992770785527,7.11689,1.61196264905856,2.25314012172697
"CRI","Costa Rica",2024,0,2.4948,0.540846242388201,0.814353757611799
"ECU","Ecuador",2024,0,2.4723,0.438704417349343,0.778995582650657
"IND","India",2024,0.019056,3.45787,0.098456,0.43273
"VNM","Vietnam",2024,0.681510574226452,0.59535,3.52113796683667,0.975022607389785
"ETH","Ethiopia",2024,0,2.12,0.053,0.477
"THA","Thailand",2024,0.49940163748655,1.598,2.58024179368051,1.02115984380604
"BGD","Bangladesh",2024,0.022464,4.07628,0.116064,0.51012
"PHL","Philippines",2024,0.47390027727447,1.5164,2.4484847659181,0.969015511356373
"ZAF","South Africa",2024,0,1.27836,1.21440680250751,0.687233197492485
"NGA","Nigeria",2024,0,1.02912,0.97763566491171,0.55324433508829
"AUS","Australia",2024,-0.0207854046466516,0.63315,1.9587769426535,0.737287652699844
"NZL","New Zealand",2024,-0.0304557654456022,0.6915,2.87009332461175,1.01795090994265
"BRA","Brazil",2024,0,2.56432,0.402748708766406,0.792931291233594
"USA","United States",2024,-0.0361284122263565,0.53655,3.40467275218855,1.13264883558509
"BEN","Benin",2024,0,1.5184,0.776985522673583,0.624614477326417
"MOZ","Mozambique",2024,0,1.59265,0.494496559692602,0.562853440307398
"BRN","Brunei",2024,-0.0120581678986172,3.9406,1.13633877482683,1.37100305727455
"JPN","Japan",2024,-0.0143374864847445,3.1735,1.35113741682425,1.231025096691
"JOR","Jordan",2024,0.347005870457502,1.3685,2.03971743366483,0.848788436792673
"KOR","South Korea",2024,-0.0215767786127145,2.0358,2.03335451783628,1.129268703551
"TUR","Turkey",2024,0.240001623732793,1.2833,1.41074125169763,0.675960372035159
"AUT","Austria",2024,-0.0230251879333316,0.88256,2.16984985333634,0.864564958730328
"DNK","Denmark",2024,-0.0230980321572474,0.4008,2.17671455424726,0.739387413595491
"FIN","Finland",2024,-0.0228150921310209,0.8001,2.15005082510907,0.837034082759914
"PRT","Portugal",2024,-0.0166579344462144,1.5717,1.5698120128123,0.871830052741484
"ROU","Romania",2024,0.0289036933309181,2.7938,0.843092237863823,0.972011455467096
"CAN","Canada",2024,-0.0272015959928273,0.7225,2.56342659380025,0.936871810206925
"GTM","Guatemala",2024,0,2.0636,0.055626584883181,0.560773415116819
"AFG","Afghanistan",2024,0.153351653738701,2.07835484550494,0.792316877649957,0.732679930583807
"AGO","Angola",2024,0,1.87003527589475,0.626008921057723,0.673955803047528
"ALB","Albania",2024,0.0343952353462177,2.48584841575974,1.00327510425376,0.935271715332722
"AND","Andorra",2024,-0.0204573797158797,1.21879015450621,1.92786449798694,0.882887967790963
"ARE","United Arab Emirates",2024,0.472932629873595,1.22514414986574,2.77992106828137,0.987867411726482
"ARG","Argentina",2024,-0.0100465662818792,2.00762830743549,0.946769270087568,0.805555856195067
"ARM","Armenia",2024,0.0321394861992864,2.3844572706699,0.937477125615804,0.890205089913585
"ASM","American Samoa",2024,0.170424008367304,1.27800852882424,0.880524043231072,0.541891436311988
"ATG","Antigua and Barbuda",2024,0,1.31919265327989,0.894836736340882,0.605970610379226
"AZE","Azerbaijan",2024,0.0338052878177247,2.51069417531108,0.986066916486026,0.937044196020622
"BDI","Burundi",2024,0,1.54146180301906,0.467090812506807,0.54144738447413
"BEL","Belgium",2024,-0.0189303810431729,0.908116535703843,1.78396305163996,0.758990031613022
"BFA","Burkina Faso",2024,0,1.6512282129693,0.514650196154773,0.584121590875929
"BGR","Bulgaria",2024,0.040800179631377,2.42066921944425,1.19010101431805,0.970029945869075
"BHR","Bahrain",2024,0.329098421562094,1.80562090081389,1.93445657552353,0.939020945224677
"BHS","Bahamas, The",2024,0,1.04074957614607,1.17584765256678,0.613402771287146
"BIH","Bosnia and Herzegovina",2024,0.035103882780787,2.45759541425897,1.02394565125366,0.933562817268162
"BLR","Belarus",2024,0.0317561363372299,2.15020442845028,0.926295188090183,0.82525651979677
"BLZ","Belize",2024,0,1.48612862639366,0.599030135403709,0.564841238202627
"BMU","Bermuda",2024,0,0.302,2.04832497324274,0.669675026757259
"BOL","Bolivia",2024,0,2.07223375463309,0.738138552961639,0.759627692405274
"BRB","Barbados",2024,0,1.28433646027761,0.882459245092942,0.593204294629452
"BTN","Bhutan",2024,0.246426494424896,2.86989475446264,1.27320355452863,1.05332818543363
"BWA","Botswana",2024,0,1.94285122050686,0.80299570052962,0.744153078963519
"CAF","Central African Republic",2024,0,1.65810809611542,0.507898698672248,0.583993205212336
"CHE","Switzerland",2024,-0.0284866387007269,0.4,2.68452657089231,0.886986790406965
"CHL","Chile",2024,-0.0126844352946544,2.0918202918059,1.1953570213391,0.900138251560344
"CIV","Cote d'Ivoire",2024,0,2.21532526505491,0.745230844633174,0.799443890311913
"CMR","Cameroon",2024,0,1.68904905444482,0.547409978305744,0.60354096724944
"COD","Congo, Dem. Rep.",2024,0,1.29998458742103,0.401270808016695,0.458744604562279
"COG","Congo, Rep.",2024,0,1.83322285145705,0.623315027963806,0.663462120579145
"COL","Colombia",2024,0,2.55267031688509,1.04305462887601,0.974275054238895
"COM","Comoros",2024,0,1.59444327442894,0.516028365600925,0.569528359970133
"CPV","Cabo Verde",2024,0,1.72606023010818,0.627547549076515,0.636392220815303
"CUB","Cuba",2024,0,1.43271270569207,0.659213132334324,0.568074161973609
"CYP","Cyprus",2024,-0.0159588812824543,1.49713534293955,1.50393457418939,0.832971201588613
"CZE","Czechia",2024,0.0591613782345294,2.03602418318366,1.72567907498184,1.01745812006904
"DEU","Germany",2024,-0.0208326016639156,0.992498977832132,1.96322469966138,0.833443720842574
"DJI","Djibouti",2024,0,1.60836734355674,0.556711237860261,0.584921418583003
"DMA","Dominica",2024,0,1.46577625585685,0.657822069868758,0.57640167427439
"DOM","Dominican Republic",2024,0,1.49534619799226,0.659859421129754,0.58479438087799
"DZA","Algeria",2024,0.171945955865574,2.29406999057306,1.01070671618545,0.847169249107067
"EGY","Egypt, Arab Rep.",2024,0.163086320174698,2.28272898690966,0.958629345417127,0.831727987847915
"ERI","Eritrea",2024,NA,NA,NA,NA
"ESP","Spain",2024,-0.0162140657538513,1.51192745592338,1.52798267270817,0.843875805614598
"EST","Estonia",2024,0.0496399972185542,1.72388065325613,1.4479497780229,0.857809565939531
"FJI","Fiji",2024,0.191319051315299,1.99626417973031,0.988481765129043,0.756573106455942
"FRA","France",2024,-0.0190034171962188,1.17001974158397,1.79084583958653,0.830131001633287
"FSM","Micronesia, Fed. Sts.",2024,0.166263791407488,1.92068159152781,0.859029588938689,0.706552610940985
"GAB","Gabon",2024,0,1.83881167569161,0.788635680914216,0.712552643394175
"GBR","United Kingdom",2024,-0.0179313733789655,1.01298087062817,1.68981847223679,0.759269283756072
"GEO","Georgia",2024,0.0323033677462484,2.4113991399311,0.942257388767329,0.898646839047814
"GHA","Ghana",2024,0,2.42526758165397,0.810941786618938,0.873790631727093
"GIN","Guinea",2024,0,1.63360192814545,0.516419812456602,0.579978259397946
"GMB","Gambia, The",2024,0,1.64608063734892,0.511937840743528,0.581981521907554
"GNB","Guinea-Bissau",2024,0,1.64592412464817,0.512091432757034,0.581984442594798
"GNQ","Equatorial Guinea",2024,0,1.93223436700843,0.821178304671634,0.746587328319931
"GRC","Greece",2024,-0.0127470142076629,1.7613751995712,1.20125433890309,0.814623447318051
"GRD","Grenada",2024,0,1.45532682342284,0.691368121195063,0.583305055382093
"GRL","Greenland",2024,-0.0294558472635693,1.0496209832707,2.77586293974303,1.0850602297227
"GUM","Guam",2024,0.435857043801374,1.30608682970876,2.25192805964043,0.867842154452179
"GUY","Guyana",2024,0,1.45150205101296,0.594191183434215,0.554306765552821
"HND","Honduras",2024,0,2.10323022941314,0.715484376137369,0.76128539444949
"HRV","Croatia",2024,0.047547489227691,2.27445895923852,1.38691338296547,0.986175147023703
"HTI","Haiti",2024,0,1.41886608905332,0.455412940926266,0.505720970020417
"HUN","Hungary",2024,0.0514556608582448,2.30468333126257,1.50091089630176,1.02586143329391
"IDN","Indonesia",2024,0.232679108443861,2.63553894604506,1.20217539362661,0.974964768772188
"IRL","Ireland",2024,-0.0283442055072232,0.398,2.67110393803785,0.882551856454931
"IRN","Iran, Islamic Rep.",2024,0.170065888629834,2.35088449916105,0.999655589263172,0.859525800205614
"IRQ","Iraq",2024,0.181856193669536,2.25271959848556,1.06895957742337,0.850177017760612
"ISL","Iceland",2024,-0.0239058854260481,0.338221559679387,2.25284510753091,0.745027447363651
"ISR","Israel",2024,-0.0203621060787308,1.06980620112245,1.91888609189563,0.840945600903188
"ITA","Italy",2024,-0.0180986455432612,1.44770325715136,1.70558188238638,0.878616214919
"JAM","Jamaica",2024,0,1.49606953647431,0.589274732883335,0.564655730642351
"KAZ","Kazakhstan",2024,0.0402795294552511,2.39605676804507,1.17491416199754,0.959308599412641
"KEN","Kenya",2024,0,1.42563617741967,0.472060805340851,0.512303017239484
"KGZ","Kyrgyz Republic",2024,0.0269397947170614,2.35174800895153,0.785807251535692,0.839384534229843
"KHM","Cambodia",2024,0.198515561776543,2.5353371571818,1.02566373584547,0.907514668749275
"KIR","Kiribati",2024,0.148697025203591,1.92406473564276,0.768267963551887,0.686364326008949
"KWT","Kuwait",2024,0.372512635201849,1.70848976242261,2.18964744106453,0.974375431714708
"LAO","Lao PDR",2024,0.212134491067229,2.58827367611548,1.09602820384735,0.937832611104394
"LBN","Lebanon",2024,0.202954522880686,2.17157835675865,1.1929765857133,0.858399580408742
"LBR","Liberia",2024,0,1.57509214729698,0.488435148886933,0.556472703816091
"LBY","Libya",2024,0.207321529230627,2.07075571299617,1.21864606206296,0.837919754171496
"LCA","St. Lucia",2024,0,1.4069360554168,0.723328123924166,0.579735820659034
"LKA","Sri Lanka",2024,0.233146936134706,2.64937561439849,1.20459250336265,0.979178818373572
"LSO","Lesotho",2024,0,1.88452237714916,0.596264419945353,0.669213202905485
"LTU","Lithuania",2024,0.0455106144817535,1.82659021531818,1.32749975481284,0.851420644350738
"LUX","Luxembourg",2024,-0.0295548876520041,0.415,2.78519631730077,0.920248795047227
"LVA","Latvia",2024,0.0433042458442123,1.85827726941705,1.26314215694878,0.841884819478381
"MAR","Morocco",2024,0.162063608609817,2.21660911123237,0.952617796950386,0.812836700427061
"MDA","Moldova",2024,0.0268329180690749,2.03044400506408,0.782689765085271,0.753699147919729
"MDG","Madagascar",2024,0,1.59613302040559,0.491078536013928,0.562788443580479
"MDV","Maldives",2024,0.295080421376643,2.43388131360068,1.52458217711266,0.996616930663301
"MEX","Mexico",2024,0,1.76702817921615,0.85907962384868,0.71389219693517
"MHL","Marshall Islands",2024,0.175698213221648,1.89644700238939,0.90777410164518,0.711477109187077
"MKD","North Macedonia",2024,0.0356370458222965,2.49767170566458,1.03949749152079,0.948467848636926
"MLI","Mali",2024,0,1.65570533502036,0.518020493785282,0.586274171194362
"MLT","Malta",2024,-0.0174555778624794,1.50220090814396,1.64498040904033,0.875363104953239
"MMR","Myanmar",2024,0.202600467075529,2.62084267494528,1.04676907989024,0.934988712240017
"MNE","Montenegro",2024,0.0391492689740938,2.42058901632857,1.1419455781035,0.956614674542023
"MNG","Mongolia",2024,0.0323552725127162,2.44946677487831,0.943771399631483,0.909117098002921
"MNP","Northern Mariana Islands",2024,0.320457755887427,1.62991892242559,1.65569840541837,0.814840428043466
"MRT","Mauritania",2024,0,1.71319099258665,0.562537913448352,0.614271093964998
"MUS","Mauritius",2024,0,2.47901493814454,1.25508521883802,1.01589984301744
"MWI","Malawi",2024,0,1.58870474763081,0.490604317613056,0.560690934756137
"MYS","Malaysia",2024,0.305274968128986,2.54091496091524,1.57725400199976,1.03710600521398
"NAM","Namibia",2024,0,1.93203771357871,0.743732568345859,0.724229718075431
"NER","Niger",2024,0,1.59539854457816,0.491799305770419,0.562802149651425
"NIC","Nicaragua",2024,0,2.11945345316538,0.699563894350769,0.760982652483848
"NLD","Netherlands",2024,-0.0210016875058953,0.778301622344328,1.97915902734128,0.781537662808497
"NOR","Norway",2024,-0.0310504361837923,0.436,2.92613396227262,0.966815601543592
"NPL","Nepal",2024,0.210428561165875,2.75374706014213,1.08721423269035,0.979467268333386
"OMN","Oman",2024,0.284910361964403,2.01735980376804,1.6747170056932,0.932833552503162
"PAK","Pakistan",2024,0.221200548534738,2.85832895263257,1.14286950076281,1.02000209513936
"PAN","Panama",2024,0,1.91363779694226,1.18880208370516,0.847560119352589
"PER","Peru",2024,0,2.05252417538407,0.858410667283382,0.78906515733255
"PNG","Papua New Guinea",2024,0.158712950920625,1.9369186836532,0.820016913089896,0.701777354177531
"POL","Poland",2024,0.0465550727295325,2.17636180827558,1.35796557215298,0.952227692300968
"PRI","Puerto Rico",2024,0,1.05283413848085,1.21833570453897,0.628830156980185
"PRK","Korea, Dem. People's Rep.",2024,NA,NA,NA,NA
"PRY","Paraguay",2024,0,2.0444637147184,0.811973607499384,0.773562677782221
"PSE","West Bank and Gaza",2024,0.15613609440844,2.11948951148298,0.917775579327658,0.778871003597799
"QAT","Qatar",2024,0.618824200174144,0.673998189356897,3.63747883516997,1.04734717564728
"RUS","Russian Federation",2024,0.0365275772658352,2.0211532873041,1.06547341574007,0.829900874221666
"RWA","Rwanda",2024,0,1.6383954099826,0.511715781898423,0.579888808118977
"SAU","Saudi Arabia",2024,0.314620769760807,1.89340956284515,1.84935623200864,0.941854974907017
"SDN","Sudan",2024,0.141088461289607,2.21011144187367,0.829324857824276,0.781652161591661
"SEN","Senegal",2024,0,1.66683109551503,0.538157839373196,0.595011065111769
"SGP","Singapore",2024,-0.0448606289585601,0.765061155358465,4.22758022423764,1.43249799144534
"SLB","Solomon Islands",2024,0.153773409474039,1.89459940935873,0.794495948949203,0.684678051166104
"SLE","Sierra Leone",2024,0,1.64443251781109,0.505791332683211,0.579776149505701
"SLV","El Salvador",2024,0,2.114131401975,0.782425350618022,0.783443247406979
"SOM","Somalia",2024,0,1.50436105450912,0.464679863062736,0.53095908242814
"SRB","Serbia",2024,0.037262275511838,2.45893152827455,1.08690383922558,0.951426908011704
"SSD","South Sudan",2024,NA,NA,NA,NA
"STP","Sao Tome and Principe",2024,0,1.68687940961182,0.557303007344846,0.605817583043336
"SUR","Suriname",2024,0,1.53092262507082,0.632710758606131,0.586366616323053
"SVK","Slovak Republic",2024,0.0533896575422201,2.16214199209882,1.55732367281603,1.00392399262737
"SVN","Slovenia",2024,0.0621795663952259,1.95729958884147,1.81371664795088,1.02116332960287
"SWE","Sweden",2024,-0.02706629703162,1.02835647432464,2.55067627740838,1.01390095123536
"SWZ","Eswatini",2024,0,1.94174961219442,0.703146415701546,0.71510397210403
"SYC","Seychelles",2024,0,1.84962075848204,1.16622190668149,0.824157334836468
"SYR","Syrian Arab Republic",2024,0.145091528883508,2.22977050105214,0.852855084412818,0.792465943418548
"TCD","Chad",2024,0,1.67054729326041,0.518983245682408,0.590469461057179
"TGO","Togo",2024,0,1.63154634807793,0.510673161295304,0.577780490626763
"TJK","Tajikistan",2024,0.0260344888038575,2.33817697457436,0.759400370602659,0.828457143626835
"TKM","Turkmenistan",2024,0.036679128633441,2.42820151540109,1.06989401971629,0.938583593516066
"TLS","Timor-Leste",2024,0.198323195364527,2.54406543448981,1.02466984271672,0.909587918157996
"TON","Tonga",2024,0.179116961789174,1.96104642811784,0.925437635910732,0.7326328977606
"TTO","Trinidad and Tobago",2024,0,1.37367141625629,0.82584685886041,0.600481724883301
"TUN","Tunisia",2024,0.16618530674798,2.27523602489218,0.976845339664955,0.834103942190843
"TZA","Tanzania",2024,0,1.87877837747491,0.594137358704479,0.667084263820614
"UGA","Uganda",2024,0,1.6380542628573,0.512050562869071,0.579895174273624
"UKR","Ukraine",2024,0.027190305401178,2.13094644266075,0.793114401209008,0.783129461531415
"URY","Uruguay",2024,-0.0136933697209684,1.97016955553017,1.29043707989507,0.895699994853788
"UZB","Uzbekistan",2024,0.0285325527237134,2.44843557113661,0.832266432264935,0.877830549322173
"VCT","St. Vincent and the Grenadines",2024,0,1.46341054656289,0.660143632605119,0.576445820831988
"VEN","Venezuela, RB",2024,NA,NA,NA,NA
"VIR","Virgin Islands (U.S.)",2024,0,0.956090434013056,1.37538504842961,0.648524517557331
"VUT","Vanuatu",2024,0.161483734966104,1.92515421306392,0.834332630658203,0.701996891243982
"WSM","Samoa",2024,0.111346671247578,1.25194215492697,0.575291134779153,0.464113381541455
"YEM","Yemen, Rep.",2024,0.138114101752577,2.16951585354245,0.811841427374906,0.766756820835218
"ZMB","Zambia",2024,0,1.67682081874875,0.536118406603282,0.597060774647963
"ZWE","Zimbabwe",2024,0,1.88209015330433,0.606415128003085,0.671494718692588
"CHN","China",2025,0.374391324942632,7.11689,1.67436120321566,2.25314012172697
"CRI","Costa Rica",2025,0,2.4948,0.540846242388201,0.814353757611799
"ECU","Ecuador",2025,0,2.4723,0.438704417349343,0.778995582650657
"IND","India",2025,0.0228672,3.45787,0.1022672,0.43273
"VNM","Vietnam",2025,0.817812689071742,0.59535,3.65744008168196,0.975022607389785
"ETH","Ethiopia",2025,0,2.12,0.053,0.477
"THA","Thailand",2025,0.59928196498386,1.598,2.68012212117782,1.02115984380604
"BGD","Bangladesh",2025,0.0269568,4.07628,0.1205568,0.51012
"PHL","Philippines",2025,0.568680332729364,1.5164,2.54326482137299,0.969015511356373
"ZAF","South Africa",2025,0,1.27836,1.21440680250751,0.687233197492485
"NGA","Nigeria",2025,0,1.02912,0.97763566491171,0.55324433508829
"AUS","Australia",2025,-0.024942485575982,0.63315,1.95461986172417,0.737287652699844
"NZL","New Zealand",2025,-0.0365469185347226,0.6915,2.86400217152263,1.01795090994265
"BRA","Brazil",2025,0,2.56432,0.402748708766406,0.792931291233594
"USA","United States",2025,-0.0433540946716278,0.53655,3.39744706974328,1.13264883558509
"BEN","Benin",2025,0,1.5184,0.776985522673583,0.624614477326417
"MOZ","Mozambique",2025,0,1.59265,0.494496559692602,0.562853440307398
"BRN","Brunei",2025,-0.0144698014783407,3.9406,1.13392714124711,1.37100305727455
"JPN","Japan",2025,-0.0172049837816934,3.1735,1.3482699195273,1.231025096691
"JOR","Jordan",2025,0.416407044549002,1.3685,2.10911860775633,0.848788436792673
"KOR","South Korea",2025,-0.0258921343352573,2.0358,2.02903916211374,1.129268703551
"TUR","Turkey",2025,0.288001948479351,1.2833,1.45874157644419,0.675960372035159
"AUT","Austria",2025,-0.0276302255199979,0.88256,2.16524481574967,0.864564958730328
"DNK","Denmark",2025,-0.0277176385886968,0.4008,2.17209494781581,0.739387413595491
"FIN","Finland",2025,-0.0273781105572251,0.8001,2.14548780668286,0.837034082759914
"PRT","Portugal",2025,-0.0199895213354573,1.5717,1.56648042592306,0.871830052741484
"ROU","Romania",2025,0.0346844319971017,2.7938,0.848872976530006,0.972011455467096
"CAN","Canada",2025,-0.0326419151913927,0.7225,2.55798627460168,0.936871810206925
"GTM","Guatemala",2025,0,2.0636,0.055626584883181,0.560773415116819
"AFG","Afghanistan",2025,0.184021984486442,2.07835484550494,0.822987208397697,0.732679930583807
"AGO","Angola",2025,0,1.87003527589475,0.626008921057723,0.673955803047528
"ALB","Albania",2025,0.0412742824154613,2.48584841575974,1.010154151323,0.935271715332722
"AND","Andorra",2025,-0.0245488556590556,1.21879015450621,1.92377302204377,0.882887967790963
"ARE","United Arab Emirates",2025,0.567519155848313,1.22514414986574,2.87450759425609,0.987867411726482
"ARG","Argentina",2025,-0.012055879538255,2.00762830743549,0.944759956831192,0.805555856195067
"ARM","Armenia",2025,0.0385673834391436,2.3844572706699,0.943905022855661,0.890205089913585
"ASM","American Samoa",2025,0.204508810040765,1.27800852882424,0.914608844904533,0.541891436311988
"ATG","Antigua and Barbuda",2025,0,1.31919265327989,0.894836736340882,0.605970610379226
"AZE","Azerbaijan",2025,0.0405663453812697,2.51069417531108,0.992827974049571,0.937044196020622
"BDI","Burundi",2025,0,1.54146180301906,0.467090812506807,0.54144738447413
"BEL","Belgium",2025,-0.0227164572518075,0.908116535703843,1.78017697543133,0.758990031613022
"BFA","Burkina Faso",2025,0,1.6512282129693,0.514650196154773,0.584121590875929
"BGR","Bulgaria",2025,0.0489602155576524,2.42066921944425,1.19826105024433,0.970029945869075
"BHR","Bahrain",2025,0.394918105874513,1.80562090081389,2.00027625983595,0.939020945224677
"BHS","Bahamas, The",2025,0,1.04074957614607,1.17584765256678,0.613402771287146
"BIH","Bosnia and Herzegovina",2025,0.0421246593369444,2.45759541425897,1.03096642780982,0.933562817268162
"BLR","Belarus",2025,0.0381073636046758,2.15020442845028,0.932646415357629,0.82525651979677
"BLZ","Belize",2025,0,1.48612862639366,0.599030135403709,0.564841238202627
"BMU","Bermuda",2025,0,0.302,2.04832497324274,0.669675026757259
"BOL","Bolivia",2025,0,2.07223375463309,0.738138552961639,0.759627692405274
"BRB","Barbados",2025,0,1.28433646027761,0.882459245092942,0.593204294629452
"BTN","Bhutan",2025,0.295711793309875,2.86989475446264,1.32248885341361,1.05332818543363
"BWA","Botswana",2025,0,1.94285122050686,0.80299570052962,0.744153078963519
"CAF","Central African Republic",2025,0,1.65810809611542,0.507898698672248,0.583993205212336
"CHE","Switzerland",2025,-0.0341839664408722,0.4,2.67882924315216,0.886986790406965
"CHL","Chile",2025,-0.0152213223535853,2.0918202918059,1.19282013428017,0.900138251560344
"CIV","Cote d'Ivoire",2025,0,2.21532526505491,0.745230844633174,0.799443890311913
"CMR","Cameroon",2025,0,1.68904905444482,0.547409978305744,0.60354096724944
"COD","Congo, Dem. Rep.",2025,0,1.29998458742103,0.401270808016695,0.458744604562279
"COG","Congo, Rep.",2025,0,1.83322285145705,0.623315027963806,0.663462120579145
"COL","Colombia",2025,0,2.55267031688509,1.04305462887601,0.974275054238895
"COM","Comoros",2025,0,1.59444327442894,0.516028365600925,0.569528359970133
"CPV","Cabo Verde",2025,0,1.72606023010818,0.627547549076515,0.636392220815303
"CUB","Cuba",2025,0,1.43271270569207,0.659213132334324,0.568074161973609
"CYP","Cyprus",2025,-0.0191506575389452,1.49713534293955,1.5007427979329,0.832971201588613
